0	-1.9999371899855634
3	-1.9999330559601607
6	-1.9999306043198486
9	-1.9999288121871586
12	-1.9999272219576756
15	-1.999925535893358
18	-1.9999233792005675
21	-1.9999199389732019
24	-1.9999131684080316
27	-1.9999020007521295
30	-1.9998932227771204
33	-1.9998884525692822
36	-1.9998854743881764
39	-1.9998831745769114
42	-1.9998810313265472
45	-1.9998786445475063
48	-1.9998754147552786
51	-1.9998699258158588
54	-1.9998590722931033
57	-1.9998445073986706
60	-1.9998351088528732
63	-1.9998299674028541
66	-1.9998265581236037
69	-1.9998237760533504
72	-1.9998210503004588
75	-1.9998178525278605
78	-1.9998132531539494
81	-1.9998049413246315
84	-1.9997892201138012
87	-1.9997726212842384
90	-1.99976318802572
93	-1.9997578149875337
96	-1.9997540247143162
99	-1.9997507598498259
102	-1.999747394843524
105	-1.9997432244479896
108	-1.9997368256135253
111	-1.999724667313973
114	-1.9997040428871498
117	-1.999686918105622
120	-1.9996777301786932
123	-1.9996721893450533
126	-1.9996680362891217
129	-1.999664264727923
132	-1.999660171936806
135	-1.9996547972382492
138	-1.9996459820762218
141	-1.9996288147719037
144	-1.9996043495693245
147	-1.9995878168396195
150	-1.9995789619680187
153	-1.9995732717569854
156	-1.9995687499561394
159	-1.9995644244443587
162	-1.999559475635746
165	-1.999552566904766
168	-1.999540471544335
171	-1.999517364740838
174	-1.999491004130403
177	-1.999475618867558
180	-1.9994670847238059
183	-1.9994612355500603
186	-1.9994563187717913
189	-1.999451366326282
192	-1.999445381074425
195	-1.99943646992517
198	-1.999419951800579
201	-1.9993908256423076
204	-1.9993646696294411
207	-1.999350556556802
210	-1.9993422853648155
213	-1.9993362489327595
216	-1.9993308918541988
219	-1.9993252087774476
222	-1.999317935548471
225	-1.9993063595317826
228	-1.999284085826841
231	-1.9992502032181703
234	-1.9992257715365738
237	-1.9992128268500855
240	-1.999204742775636
243	-1.9991984765266362
246	-1.9991926137152787
249	-1.9991860573777533
252	-1.9991771454992653
255	-1.9991619828050482
258	-1.999132787570619
261	-1.9990966062366737
264	-1.9990745763542348
267	-1.9990626102590023
270	-1.9990546314124498
273	-1.9990480799631658
276	-1.9990416227649288
279	-1.9990339990284813
282	-1.9990229581278458
285	-1.9990029804425715
288	-1.998966546584447
291	-1.9989308683788831
294	-1.9989112719470057
297	-1.9989000806368447
300	-1.9988921232219294
303	-1.9988852177355871
306	-1.9988780488167088
309	-1.9988690933146984
312	-1.9988552373132622
315	-1.9988289626015179
318	-1.9987865040580302
321	-1.9987534715900404
324	-1.998736016201895
327	-1.9987254099065228
330	-1.998717388488448
333	-1.9987100443612762
336	-1.998702009279116
339	-1.9986913599388925
342	-1.998673737839324
345	-1.99863973830703
348	-1.998594045944495
351	-1.9985646631563314
354	-1.998548960330139
357	-1.9985387701566764
360	-1.99853059593625
363	-1.9985227088017283
366	-1.9985136035156954
369	-1.998500760878787
372	-1.9984780950182361
375	-1.99843568759984
378	-1.9983902658319386
381	-1.998364583798861
384	-1.9983502582924908
387	-1.9983403343597332
390	-1.9983319122377674
393	-1.9983233519752213
396	-1.9983129045984604
399	-1.998297176464198
402	-1.9982678760277863
405	-1.998217981802494
408	-1.9981757755506937
411	-1.998153343640956
414	-1.9981400697814349
417	-1.9981302763215674
420	-1.998121500954508
423	-1.9981121030616082
426	-1.9980999473543959
429	-1.9980803776723415
432	-1.9980427755787846
435	-1.9979882589583164
438	-1.9979508360944673
441	-1.9979310554857934
444	-1.9979185604845642
447	-1.99790877013781
450	-1.9978995208445185
453	-1.997889074122579
456	-1.99787471133291
459	-1.9978500071241394
462	-1.9978030000283622
465	-1.9977479461585128
468	-1.9977155460640723
471	-1.9976978457186816
474	-1.9976859012837034
477	-1.99767598925372
480	-1.997666123369183
483	-1.9976543523129895
486	-1.9976370975421236
489	-1.9976056064369332
492	-1.9975496281132314
495	-1.9974978778850405
498	-1.9974699611791986
501	-1.9974538557800763
504	-1.9974422670552934
507	-1.9974321051143138
510	-1.9974214491176785
513	-1.9974079886473266
516	-1.9973868998811508
519	-1.9973467686333741
522	-1.9972844621853933
525	-1.9972383836796945
528	-1.9972141465647246
531	-1.9971992403364092
534	-1.997187835297677
537	-1.9971772853146934
540	-1.9971656227032148
543	-1.9971499819682996
546	-1.9971237797496457
549	-1.9970734979450138
552	-1.9970092946391211
555	-1.996969537024034
558	-1.9969481925795673
561	-1.996934164622159
564	-1.9969227846132398
567	-1.9969116910754086
570	-1.996898745465288
573	-1.9968802567478174
576	-1.9968472727119149
579	-1.9967866706201827
582	-1.99672528214482
585	-1.996691336830982
588	-1.9966722156108174
591	-1.9966588018019753
