3000	-0.008169840790446914
3001	-0.008186785541882458
3002	-0.00820055859497737
3003	-0.008212030849867435
3004	-0.008221837753032535
3005	-0.00823043670661927
3006	-0.008238160502224146
3007	-0.00824525740837223
3008	-0.008251919409937525
3009	-0.00825830198496491
3010	-0.008264538388373932
3011	-0.00827075066341898
3012	-0.00827705902004694
3013	-0.008283590966205345
3014	-0.008290491465424488
3015	-0.00829793562961223
3016	-0.008306145879579896
3017	-0.008315416167886225
3018	-0.008326146425459813
3019	-0.008338889664501359
3020	-0.008354407680428944
3021	-0.008373706725208985
3022	-0.008397955860703243
3023	-0.008428067885986934
3024	-0.008463731392360119
3025	-0.0085023976405052
3026	-0.008539835595314349
3027	-0.008572520594136712
3028	-0.008599211325975631
3029	-0.008620434140816924
3030	-0.008637341993084524
3031	-0.008651049238257436
3032	-0.00866243250108667
3033	-0.008672133920366809
3034	-0.00868061570377332
3035	-0.008688213415283697
3036	-0.008695176508434432
3037	-0.008701696976367801
3038	-0.008707929384042634
3039	-0.00871400526042354
3040	-0.008720044085170242
3041	-0.008726162535523052
3042	-0.008732483317972273
3043	-0.008739144870044235
3044	-0.00874631332690301
3045	-0.008754198591601314
3046	-0.008763076928768765
3047	-0.008773323143534073
3048	-0.008785454929332914
3049	-0.008800186721222847
3050	-0.008818469577957622
3051	-0.008841433335019744
3052	-0.008870031184505578
3053	-0.008904157771484122
3054	-0.008941601940592347
3055	-0.008978338237975114
3056	-0.00901074328202367
3057	-0.009037350400307842
3058	-0.009058533797792201
3059	-0.009075388478380964
3060	-0.009089018089772471
3061	-0.009100303210255012
3062	-0.009109891832053352
3063	-0.009118250511223724
3064	-0.00912571730940015
3065	-0.009132542688621959
3066	-0.00913891852915949
3067	-0.009144998416495298
3068	-0.009150912130569067
3069	-0.009156776619012374
3070	-0.009162705097245372
3071	-0.009168815622763615
3072	-0.009175240346082747
3073	-0.009182136800533591
3074	-0.009189702934316868
3075	-0.009198198176396444
3076	-0.00920797343664348
3077	-0.00921951273956556
3078	-0.009233484976801432
3079	-0.009250786665811361
3080	-0.009272504081988542
3081	-0.009299614984314752
3082	-0.009332193178818171
3083	-0.009368352984317596
3084	-0.00940430307922746
3085	-0.009436359086633983
3086	-0.009462838615140967
3087	-0.009483955808201161
3088	-0.009500739730862184
3089	-0.009514279047483587
3090	-0.009525456311103131
3091	-0.009534924427215374
3092	-0.009543153793881265
3093	-0.00955048465592312
3094	-0.009557168275210026
3095	-0.009563396290217963
3096	-0.009569321223170002
3097	-0.009575071077505326
3098	-0.009580760281030498
3099	-0.00958649866295147
3100	-0.00959239976573878
3101	-0.009598589679526093
3102	-0.009605217693285706
3103	-0.009612470342576396
3104	-0.009620591025959024
3105	-0.009629907933144333
3106	-0.009640873037193742
3107	-0.00965411152397766
3108	-0.009670466336428207
3109	-0.009690976869052514
3110	-0.009716631532686648
3111	-0.009747657258429188
3112	-0.009782477828565561
3113	-0.009817559288328503
3114	-0.009849194906671022
3115	-0.009875499904722362
3116	-0.009896521949507742
3117	-0.009913216141725911
3118	-0.009926651598570757
3119	-0.009937710692036417
3120	-0.009947050186636552
3121	-0.009955143741415151
3122	-0.009962333435846515
3123	-0.009968871101619925
3124	-0.00997494797967824
3125	-0.009980715441800347
3126	-0.009986299670538434
3127	-0.00999181258270676
3128	-0.009997360681776923
3129	-0.010003053123476047
3130	-0.010009010153867237
3131	-0.010015373152403306
3132	-0.010022317754787347
3133	-0.010030072101189003
3134	-0.010038942793296979
3135	-0.010049351309673105
3136	-0.010061880988211147
3137	-0.010077322411468081
3138	-0.010096665668473781
3139	-0.010120897734891665
3140	-0.010150373853438754
3141	-0.010183808052871335
3142	-0.010217941403505515
3143	-0.010249083488411914
3144	-0.010275164105584711
3145	-0.01029605981323889
3146	-0.010312643831852597
3147	-0.010325960913313281
3148	-0.010336890885722427
3149	-0.010346093202673767
3150	-0.010354044142668606
3151	-0.010361087223234478
3152	-0.010367474581172154
3153	-0.010373396897870535
3154	-0.010379004284917226
3155	-0.01038442105156534
3156	-0.010389756605494904
3157	-0.010395114176487086
3158	-0.010400598647493986
3159	-0.010406324626173635
3160	-0.01041242589752911
3161	-0.01041906769266654
3162	-0.010426463625089033
3163	-0.010434899789528718
3164	-0.010444768675900828
3165	-0.010456613626697031
3166	-0.010471174283769535
3167	-0.010489389792063708
3168	-0.010512235323697494
3169	-0.010540171112613184
3170	-0.010572179747008414
3171	-0.010605289293289077
3172	-0.010635863450543015
3173	-0.010661667018498688
3174	-0.010682402897584042
3175	-0.010698854752124287
3176	-0.010712037927807172
3177	-0.010722827150699388
3178	-0.010731883271580589
3179	-0.010739684471217315
3180	-0.01074657525582201
3181	-0.010752807792785646
3182	-0.010758572000642896
3183	-0.010764016616291672
3184	-0.010769264015196622
3185	-0.01077442108032911
3186	-0.010779587814113034
3187	-0.010784864937270822
3188	-0.01079036160269431
3189	-0.01079620430891537
3190	-0.01080254834113048
3191	-0.010809593492830505
3192	-0.010817606377998334
3193	-0.010826951959565845
3194	-0.0108381354117848
3195	-0.010851847015318716
3196	-0.010868974014979216
3197	-0.010890471016068881
3198	-0.010916881614234208
3199	-0.010947433502663806
3200	-0.010979448115319812
